Name ENSG00000113578.17 ENSG00000163958.13 ENSG00000219607.3 ENSG00000197632.8 ENSG00000275894.1 ENSG00000152760.9 ENSG00000227560.1 ENSG00000132002.7 ENSG00000144488.14 ENSG00000187545.5 ENSG00000149972.10 ENSG00000158050.4 ENSG00000197261.11 ENSG00000279903.1 ENSG00000136002.18 ENSG00000124466.8 ENSG00000276337.1 ENSG00000145391.13 ENSG00000101210.10 ENSG00000224982.3 ENSG00000267060.5 ENSG00000139517.7 ENSG00000101443.17 ENSG00000182173.12 ENSG00000204388.6 ENSG00000110848.8 ENSG00000151725.11 ENSG00000249138.1 ENSG00000211694.2 ENSG00000171724.2 ENSG00000122691.12 ENSG00000106128.18 ENSG00000223922.1 ENSG00000183876.8 ENSG00000270742.1 ENSG00000204389.9 ENSG00000165841.9 ENSG00000279691.1 ENSG00000228951.1 ENSG00000172061.8 ENSG00000277632.1 ENSG00000221946.7 ENSG00000243477.5 ENSG00000276564.1 ENSG00000102802.9 ENSG00000258884.1 ENSG00000278743.1 ENSG00000112149.9 ENSG00000197406.7 ENSG00000127831.10 ENSG00000109846.7 ENSG00000183196.8 ENSG00000260325.1 ENSG00000226419.7 ENSG00000231784.8 ENSG00000269119.1 ENSG00000133116.7 ENSG00000163734.4 ENSG00000151789.10 ENSG00000283426.1 ENSG00000214544.7 ENSG00000272610.1 ENSG00000248503.2 ENSG00000122861.15 ENSG00000245904.3 ENSG00000133111.3 ENSG00000093009.9 ENSG00000100884.9 ENSG00000256377.5 ENSG00000240457.3 ENSG00000138131.3 ENSG00000104237.7 ENSG00000188517.14 ENSG00000266378.1 ENSG00000250616.2 ENSG00000232909.1 ENSG00000154654.14 ENSG00000224846.2 ENSG00000184564.8 ENSG00000145335.15 ENSG00000149090.11 ENSG00000153234.13 ENSG00000182916.7 ENSG00000163590.13 ENSG00000161055.3 ENSG00000275494.1 ENSG00000146453.12 ENSG00000175691.8 ENSG00000171517.5 ENSG00000130222.10 ENSG00000261040.6 ENSG00000180139.11 ENSG00000125245.12 ENSG00000258498.8 ENSG00000183317.16 ENSG00000144283.21 ENSG00000272523.1 ENSG00000066279.17 ENSG00000179967.11 ENSG00000272573.5 ENSG00000278546.1 ENSG00000196562.14 ENSG00000015133.18 ENSG00000270028.1 ENSG00000158234.12 ENSG00000134986.13 ENSG00000267632.1 ENSG00000104147.8 ENSG00000260136.5 ENSG00000182771.18 ENSG00000260804.3 ENSG00000181634.7 ENSG00000131747.14 ENSG00000138778.11 ENSG00000275759.1 ENSG00000269374.1 ENSG00000161642.17 ENSG00000165507.8 ENSG00000154864.11 ENSG00000205502.3 ENSG00000108700.4 ENSG00000225177.5 ENSG00000213793.5 ENSG00000163701.18 ENSG00000272449.1 ENSG00000265972.5 ENSG00000043591.5 ENSG00000198805.11 ENSG00000184113.9 ENSG00000245482.2 ENSG00000134775.15 ENSG00000279463.1 ENSG00000171425.9 ENSG00000141682.11 ENSG00000174145.7 ENSG00000083828.15 ENSG00000075399.13 ENSG00000237700.2 ENSG00000168070.11 ENSG00000204160.11 ENSG00000125538.11 ENSG00000267368.1 ENSG00000197487.8 ENSG00000236498.1 ENSG00000172469.15 ENSG00000234584.1 ENSG00000149968.11 ENSG00000177051.5 ENSG00000189050.15 ENSG00000277782.1 ENSG00000273338.1 ENSG00000173110.7 ENSG00000158292.6 ENSG00000134323.11 ENSG00000177606.6 ENSG00000160226.15 ENSG00000240093.1 ENSG00000137265.14 ENSG00000179295.17 ENSG00000140511.11 ENSG00000215859.8 ENSG00000248590.2 ENSG00000124469.11 ENSG00000268873.1 ENSG00000108691.9 ENSG00000148948.7 ENSG00000128342.4 ENSG00000204498.10 ENSG00000266964.5 ENSG00000251596.1 ENSG00000242220.6 ENSG00000131355.14 ENSG00000214226.8 ENSG00000117724.12 ENSG00000214039.8 ENSG00000203709.11 ENSG00000103241.6 ENSG00000254622.1 ENSG00000267270.5 ENSG00000279932.1 ENSG00000278462.1 ENSG00000160888.6 ENSG00000188162.10 ENSG00000150510.16 ENSG00000054967.12 ENSG00000105516.10 ENSG00000165949.12 ENSG00000254206.5 ENSG00000106211.8 ENSG00000200336.1 ENSG00000164236.11 ENSG00000161800.12 ENSG00000231948.2 ENSG00000196843.15 ENSG00000278071.1 ENSG00000283436.1 ENSG00000012223.12 ENSG00000174891.12 ENSG00000250786.1 ENSG00000163959.9 ENSG00000226276.1 ENSG00000158552.12 ENSG00000104921.14 ENSG00000198826.10 ENSG00000011478.11 ENSG00000088826.17 ENSG00000236194.3 ENSG00000276070.4 ENSG00000272384.1 ENSG00000146556.14 ENSG00000250673.2 ENSG00000105374.9 ENSG00000236478.2 ENSG00000257252.5 ENSG00000096060.14 ENSG00000232656.7 ENSG00000274386.5
GTEX-1AMFI-0826-SM-731DV 0.08359 0.791 0.3055 0.04007 3.794 0.5651 0.5653 43.33 0.37 2.487 0 0.9404 0.7091 1.336 0.2322 0.6247 0.1763 26.74 0.1758 0.2243 0.09225 33.61 4.084 7.256 5.807 0.9757 1.572 0.05871 0.2584 0.2132 0.04661 0.04697 1.19 0.05395 0.1876 12.64 30.92 0 1.007 0.01485 6.258 0.1072 1.841 0.2752 0.3343 0.2297 0.3083 0.7714 0.5874 6.657 2.783 0.005568 1.331 0.1328 0 0 0.1657 0.09935 0.0259 1.59 0.05597 0.1498 0.132 0.6287 0.04856 1.281 0.4205 0 0.05967 0 0.8438 0 0.3724 0.1236 0.5553 2.9 0.1158 0 0.2859 0.2275 1.776 7.869 0.2248 5.76 1.185 2.147 0.02081 1.176 0 34.92 0.06999 0.1653 0.09244 1.073 0.02231 16.44 1.618 0.1863 0.7927 8.164 0.1995 23.99 1.188 0.4954 6.289 1.142 1.916 1.151 1.082 0.0234 2.045 0.01677 0.135 0.1256 0 12.28 2.483 66.49 3.071 0.8936 0 3.429 1.395 0.9651 0.7969 183.3 0.09273 32.34 2.392 0.1163 0.402 0.2953 4.247 0.1681 0.01059 2.073 11 3.776 0.1001 6.505 0.15 11.14 0.8932 0 31.79 1.133 0 5.612 26.58 1.587 0 0.8555 32.59 0.4067 104.3 4.592 0 0.1944 67.51 0.1731 0.1744 0.4775 0 0.0812 3.172 0.2305 0.262 9.348 44.19 0 1.821 0.06217 1.036 0.08298 0 0.9277 2.282 0 0.6246 0.5127 0 40.05 0.02985 0.3553 0.895 2.25 9.873 0.5715 37.02 16.45 0.07363 1.581 109.7 10.67 0.5107 0.2726 0.156 4.531 1.469 18.42 0 12.94 0.2025 0.7749 6.743 2.44 0 1.452 0.6706 1.414 0.2341 2.169 0.3878 0 110.3 0.8295 0.03057
GTEX-1AX8Z-1026-SM-7189R 0.08139 2.205 2.636 0.01219 0.5299 0.1618 0.4128 42.63 0.9309 0 0 0.6836 0.4315 0.2711 1.996 0.4435 0.3286 10.92 18.33 0.2303 0.1544 9.558 63.75 15.59 12.89 0.5306 2.227 0.07146 0 0.493 0.05673 0.04765 0.373 0.2134 0.05709 25.51 4.533 0 0.08169 0.1491 5.886 0.2282 2.683 0.1563 0.2939 0.4892 0.3753 1.696 1.685 3.94 2.652 0.03389 2.206 0.3097 0.07457 0 0.03715 0.9674 0.01379 3.29 0.1363 0.376 0.05739 2.098 0.1441 1.245 1.058 0.02568 0.03631 0.1832 5.074 0.00394 0.2896 0.1505 0.8746 0.2006 0.1025 0.3233 0.09943 0.1239 2.539 6.48 0.5928 1.746 0.6696 2.462 0.1393 1.531 0.06059 66.03 0.08519 0.5333 0.09845 5.272 0.03055 8.825 2.216 0.3525 0.9045 17.11 0.1214 18.09 1.656 0.7322 5.147 1.264 0.6996 1.296 2.963 0.02848 1.108 0.05442 2.369 0.3293 1.455 3.45 4.491 150.4 1.917 4.011 2.171 2.109 0.4123 1.257 2.748 65.17 0.08465 30.73 18.01 0.0354 0.3616 0 9.874 0.1534 0.01289 1.599 18.67 0 0.2558 8.856 2.34 9.058 0.143 0.1018 8.04 0.6893 0 8.596 12.3 1.863 0.8988 2.739 0.848 0.02063 25.26 9.691 0.2805 2.73 21.04 0.4051 0.2653 0.2004 0.2314 0.9884 24.16 0.1253 0.1957 14.32 23.59 0.0235 0.9869 0.08513 1.016 0.5027 0.02447 0.8287 1.435 0.1136 0.6374 0.195 0 43.85 0.3322 0.6607 1.886 1.503 16.02 0.7261 282.6 7.61 0.09559 1.719 1.878 16.76 1.312 0.0553 1.791 3.294 1.128 9.939 0 21.67 0.2738 0.9003 7.993 4.618 0.07175 0.4226 0.4081 3.49 0.4868 6.745 0 0.09307 9.395 1.355 0.07442
GTEX-1B932-1426-SM-793AN 0.2258 2.528 1.093 0.09021 3.501 0.1871 1.146 87.55 0.1111 0.1628 0 2.5 0.1114 0.2507 0.03409 1.084 0.9677 11.72 1.485 0.3787 0.2077 9.591 1.473 12.79 43.55 1.542 1.285 2.181 0.5817 0.408 0.1837 0 0.5276 0.2126 0.6337 62.21 10.11 0.9781 0 0.01671 6.885 0 3.48 0.4958 0.46 0 0.5207 2.842 0.3778 5.175 5.318 0.02507 3.538 0.2441 0.2759 0 0 1.096 0.04373 7.517 0.01575 0.2951 0.1486 1.83 0.1367 1.916 0.3873 0.01583 0 0 2.269 0.01093 0.4736 0.4175 0.3677 0 0.1777 0.7974 0.1609 0.391 2.644 1.164 0.717 2.086 1.334 3.625 2.998 1.691 0 99.73 0.4728 3.034 0.4163 2.896 0.006279 9.546 1.822 0.2644 0.1115 26.86 1.123 11.72 2.425 1.833 1.411 1.958 0.5238 0.324 1.827 0.01756 0.9776 0.04405 1.444 0.174 1.514 1.418 6.667 49.24 1.587 0.9431 0.7873 3.735 0.3073 0.7979 2.891 100.2 0.1218 32.01 12.71 0 0.364 0 9.45 0.3074 0.03578 2.13 25.34 0.0327 0.3155 10.46 2.175 9.358 0.2646 0.6593 6.689 1.093 0.09849 8.451 14.48 1.659 0.475 4.438 0.8877 0 47.38 6.5 0.2594 1.077 18.75 0.7794 0.5644 0.07414 0.253 0.09142 7.368 0.1112 0.9922 13.94 83.13 0 0.9753 0.03499 3.283 0.2633 0.02264 0.6687 1.426 0 0.1947 0.07215 0.1866 38.34 0.0144 0.3333 2.617 2.668 18.38 1.941 160.9 1.482 0.1713 1.338 4.219 15.42 2.236 0.05115 1.819 2.211 4.961 16.3 0.3929 31.87 0.7345 0.5314 6.007 1.702 0.5309 1.35 0.6921 5.188 0.2196 23.47 0 0.2295 7.991 1.966 0.01147
GTEX-1B933-1226-SM-731DW 0.1537 2.007 0.6609 0 0.8895 0.6112 0.8085 74.69 0.8485 0.5908 0 2.242 1.583 0.2275 0.0928 0.6914 0.7881 10.84 23.87 0.2577 0.04712 7.204 0.6519 12.56 115.5 1.485 1.276 0.8997 0.2639 0.196 0.1428 0.03199 0.6998 0.1929 0 159.2 25.1 0.2219 0.2742 0.02275 1.889 0.7115 5.805 1.125 0.2467 1.525 1.103 1.504 0.4286 0.9532 6.547 0.01138 2.695 0.4883 0.03576 0 0.03564 0.5481 0.03968 5.955 0.143 0.7077 0.2312 2.237 0.08682 2.793 0.03905 0.3879 0.1829 0.1537 3.615 0.006615 0.1832 0.863 0.5339 0.3367 0.08063 0 0.3234 0.2324 5.134 1.476 1.301 1.527 0.6917 7.592 0.1275 2.532 0 13.15 0 0.8783 0.543 5.323 0.0114 7.7 2.583 0.2234 1.215 19.88 1.529 19.2 1.627 0.7953 1.92 3.24 0.8388 0.5881 2.556 0.04781 2.146 0.1485 0.2451 0.06909 2.749 0.9653 4.01 27.73 3.118 0.3994 0.2143 8.022 1.508 4.206 1.719 91.53 0.2053 21.63 5.044 0.3268 0.5535 0.1005 7.524 0.06438 0.08657 2.654 22.32 0.2671 0.08179 14.91 0.2491 6.445 0.1921 0.4274 6.088 1.24 0 7.788 10.44 1.39 1.078 5.757 4.171 0.06925 46.93 8.422 0 0.2826 13.81 1.115 0.8239 0.1346 0.08829 0 10.34 0.3448 0.8031 12.62 142.1 0.07889 1.135 0.1111 2.685 0.1156 0 0.5514 2.216 0.2288 1.384 0 0.1693 27.88 0 0.2756 0.4913 4.842 6.992 1.506 120.4 0 0.1956 1.415 14.41 16.91 9.624 0 0.5124 1.967 2.055 20.04 1.07 30.39 0.3218 0.1799 6.909 2.079 0.06022 0.2902 0.6851 4.521 0.8969 9.491 0.03962 0.1042 8.447 2.319 0.1562
GTEX-1B996-1426-SM-7EPIA 0.3003 1.052 2.983 0.01333 12.33 0.6412 11.13 40.86 0.8151 2.847 0.00704 2.676 0.5265 2.37 0.2551 0.4848 4.406 9.722 0.7019 0.5967 0.2915 9.547 0.7216 8.176 2.315 1.27 1.833 9.491 0 0.08508 0.03101 0.4062 1.319 0.07178 1.123 6.568 10.79 0.1445 0.3572 0.009876 2.933 0.499 5.624 1.221 0.766 0.3055 0.6666 0.7814 0.307 6.305 5.688 0.007408 2.167 0.2885 0.06986 0 0.03481 0.09253 0.002153 9.801 0.04654 0.5978 0.2007 0.6778 0.0323 1.272 0.5721 0.09356 0 0 0.8629 0.002154 0.211 1.398 0.3694 0.8769 0.028 0 0.06793 0.247 2.115 49.7 0.4984 1.506 5.574 5.163 0 1.517 0.1159 456.3 0.09312 2.233 0.246 3.917 0.02968 7.667 1.682 0.1617 2.439 26.96 0.7963 18.22 0.9922 0.7533 5.097 0.5746 0.6555 0.268 1.62 0.5448 0.4472 0.01487 0.2694 0.0482 0.8949 5.028 2.63 22.71 0.4526 1.077 0 3.458 0.5986 1.194 1.149 69.4 0.5552 11.06 3.327 0 0.2616 0.9821 4.348 0.2236 0.007047 2.627 21.86 0.8695 0.02663 8.79 0.3119 10.99 0.06254 1.057 11.5 1.023 0.0291 4.615 11.91 0.6786 5.052 0.5691 8.96 1.871 282.1 9.593 0.2555 0.373 19.47 0.7528 0.1305 0.5805 0 0.2701 11.63 0.06572 0.3724 10.52 117.6 0.6164 0.4433 0.04136 0.4723 0.1029 0 0.2815 2.795 0 0.3004 0.7248 0.1103 140.5 0.01418 0.2932 1.466 6.452 22.82 2.114 93.31 0 0.06857 0.7326 44.14 18.26 2.529 0 0.3262 2.071 1.143 23.27 0.1548 24.98 0.2245 0.3327 4.902 4.709 0.01961 0.2939 0.07435 4.703 0.4932 4.047 0 0 56.36 5.227 0.08812
GTEX-1C6VQ-1626-SM-79OO1 0.2424 1.761 1.366 0 8.582 0.4819 1.47 113.3 0.592 8.066 0.01058 3.683 3.974 1.262 0.09083 0.2603 0.8155 11.98 51.98 0.3083 0.1845 10.73 2.106 10.15 80.03 2.304 2.885 15.44 0 0.09592 0.1398 0.1722 0.9734 0.1618 0.1876 119.5 8.577 0.6516 0.4026 0.04454 8.534 0.4286 5.795 1.138 0.3714 3.1 0.2312 2.034 0.2937 1.616 10.05 0.0167 2.11 0.4425 0.0175 0 0.1395 1.788 0.424 5.405 0.06996 0.5617 0.3017 2.189 0.07284 1.032 1.3 0.07032 0.05966 0 8.337 0.006474 0.8413 0.206 0.4246 0.3295 0.05787 0 0.1021 0.2874 3.926 6.746 2.173 2.182 0.4231 6.605 0.08323 1.321 0.01244 47.86 0.14 3.852 0.09243 5.202 0.03346 8.337 2.326 0.162 2.873 26.93 0.8978 22.62 1.312 1.557 3.855 1.124 0.7937 0.9209 2.299 0.1872 0.5462 0.1118 0.7048 0.1352 0.3736 2.205 3.634 65.62 1.704 6.953 0.06993 8.995 0.647 4.75 1.948 253 4.698 25.18 3.099 0.05817 0.3408 0.5905 11.35 0.5881 0.01059 2.493 14.86 3.195 0.1801 10.97 0.03751 15.01 1.034 0.5856 4.76 1.618 0 10.58 11.63 0.4534 1.688 15.69 1.501 0.03389 474.7 11.33 0 0.3513 18.13 0.4659 0.1308 0.214 0.06913 0.1624 9.135 0.09878 10.64 21.43 162.4 0.2316 0.733 0.1865 1.209 0.1433 0 0.4801 4.452 0 1.191 0.1282 0.3315 44.05 0.008528 0.2105 1.443 5.855 12.48 1.103 394 0 0.1178 1.734 7.348 21.01 4.823 0.04543 0.5573 2.538 3.119 67.5 0.2327 24.47 0.04499 0.2254 6.137 5.522 0.02947 0.6628 0.447 4.215 0.1561 2.876 0 0.1019 14.57 2.663 0.04076
GTEX-1CAMQ-1426-SM-7MKFL 0.1597 1.254 2.244 0.01823 38.64 1.557 7.457 115.7 0.9089 0.1052 0.009628 7.105 0.33 5.099 0.08494 0.7696 5.108 5.756 0.25 0.03825 0.1678 5.995 0.7402 7.781 90.15 2.389 0.6072 31.06 0.2742 0.1939 0.1484 0.1638 2.017 0.1902 0.7255 143.4 16.17 2.569 0.1526 0.02701 6.664 0.8042 5.293 1.102 0.2281 0.2089 2.174 1.483 0.1336 1.097 6.472 0 2.473 0.2315 0.03185 0.08472 0.0357 0.461 0.00589 8.871 0.1082 0.4514 0.3174 1.095 0.07455 1.887 0.2434 0.435 0 0.06845 0.7218 0.01767 0.1443 0.8435 0.5497 0.2998 0.09813 1.047 0.4924 1.28 1.6 25.53 1.261 0.8895 20.56 8.789 0.05679 1.572 0.01132 244.4 0.3184 2.091 0.473 1.559 0.0203 3.946 3.036 0.05527 4.687 12.61 5.264 9.677 0.8251 1.159 1.677 4.327 0.1369 0.2095 2.953 0.02838 0.2549 0.05593 0.4093 0.05273 0.6799 1.289 2.732 15.84 0.5609 4.217 0.01591 10.83 0.4783 4.918 1.973 41.99 0.03515 20.13 10.03 0.02646 0.1391 0.5372 6.806 0.3918 0.02409 1.407 13.35 0.06606 0.2458 8.283 0.2901 4.842 0.2138 0.3806 3.944 2.466 0 5.729 3.991 0.8765 2.591 5.617 4.938 2.282 219.2 13.51 0.6639 0.3707 8.029 0.2846 0.02974 0.1273 0.2359 0 3.322 0.1198 0.4226 9.461 235.4 0.1405 2.193 0.3818 2.453 0.127 0.004573 0.2431 2.179 0.05095 1.372 3.323 0.754 57.32 0.01358 0.2873 0.802 6.224 15.92 0.3831 221.2 0 0.04689 0.6001 4.479 22.91 12.78 0 2.743 1.076 2.087 12.28 1.058 17.74 0.4196 0.1474 8.028 1.123 0.1609 0.2871 0.5338 2.203 1.491 13.19 0.03528 0.4174 9.972 4.389 0.1298
GTEX-1CB4F-1726-SM-7MGXH 0.2041 2.844 0.9921 0.0638 0.9903 2.929 1.68 50.95 1.702 0.4604 0.01123 14.53 2.206 0.7092 0.2197 0.9947 0.6434 9.736 0.09334 0.9671 0.1958 4.805 1.355 12.62 39.33 12.87 12.34 1.745 0.2743 0.2942 0.1979 0 4.822 0.4725 0.1992 58.46 269.2 0 0.2137 0.03152 53.75 0.2844 5.043 0.5259 0.09858 3.047 0.491 1.768 0.1113 11.37 2.76 0.02364 3.166 0.3524 0.1858 0 0.7684 0.675 0.04811 5.401 0.04456 0.2783 0.06006 1.588 0.1547 1.461 4.18 0.1344 0 0 1.096 0.01375 0.3733 1.137 0.6934 0.2799 0.03351 0.376 0.06504 1.22 4.144 2.891 0.3977 1.414 1.437 7.188 0.1767 1.21 0 212.8 0 0.2633 0.2944 2.277 0 11.13 2.684 3.104 2.524 13.23 0.5295 15.31 1.725 3.156 3.53 6.594 0.1453 5.866 3.877 0.3643 1.16 0.089 10.09 1.328 1.904 1.337 5.183 138.4 1.149 1.304 0.3712 7.084 0.1825 5.011 1.739 37.16 0.8531 30.19 9.037 0 0.2226 0.1045 10.14 0.7136 0.05623 1.674 21.12 0.06167 0.3187 12.89 1.991 14.41 0.6487 0.4441 5.008 0.5153 0 6.886 8.43 2.647 1.792 1.027 0.6192 0.07196 40.26 9.778 0 0.2381 13.06 0.4098 0.4165 0.1224 3.743 0.1724 25.82 0.1923 3.401 16.91 210 0.08197 7.451 0.231 1.385 2.002 0 0.1612 1.531 0.1982 1.285 0 0 23.4 0.01811 0.3213 2.637 9.26 20.09 0.9046 157.1 0 0.1511 5.347 3.042 25.66 6.325 0 40.93 2.593 3.671 48.1 0.988 25.99 0.5732 3.059 6.017 2.765 0.06258 0.6031 0.4153 6.226 0.7042 25.88 0.247 0.2706 3.968 0.7415 0.06491
GTEX-1GF9X-0426-SM-7MKHN 0.04951 0.5878 0.343 0.02637 0.9005 0.361 1.637 33.65 0.2381 0.1142 0 0.8596 0.1954 0.1466 0.1893 1.079 0.4425 9.083 0.7957 0.166 0.01518 6.711 2.226 10.76 29.9 0.8061 0.581 0.5024 0.4534 0.09821 0.138 0.08244 0.9254 0.1598 0.1235 36.69 3.973 0 0 0.004886 2.996 0.2116 3.53 0.3623 0.1467 0.4534 0.3044 0.9 0.02761 1.917 2.266 0.05863 3.729 0.2389 0.08064 0.06129 0.09184 0.4185 0.01278 5.581 0.1381 0.1848 0.07448 0.9559 0.06392 1.535 0.1258 0.1666 0.1963 0 0.8704 0 0.3586 0.5424 0.5159 0.911 0.07619 0 0.05377 0.3232 0.9768 0.6218 0.2466 1.588 0.1671 2.935 0.4656 1.596 0.03276 57.76 0.2764 0.2285 0.4411 1.396 0.02202 7.859 2.596 0.07197 2.022 16.7 0.7879 15.39 1.818 1.491 2.49 1.192 0.5224 0.4546 2.448 0.883 1.761 0.0515 0.2468 0.04769 2.017 2.073 5.012 28.27 1.802 0.7352 0.02301 5.12 0.5989 1.33 2.564 61.52 0.2848 27.69 3.377 0.01914 0.2531 0.1296 6.223 0.636 0.02789 1.819 29.54 0.1147 0.07904 8.408 0.5308 5.666 0.06188 0.4405 4.812 1.491 0.02879 4.806 7.121 0.4476 0.2777 3.929 2.872 0.02231 41.01 8.024 0.1011 0.5609 15.85 0.2716 0.2008 0.1734 0.0455 0.962 2.176 0.08127 0.6115 11.99 143.7 0.02541 0.8772 0.2046 1.452 0.07448 0 0.7266 1.312 0.09829 0.4047 0.08436 0.1091 23.34 0.05333 0.3854 1.328 2.123 16.62 1.445 83.56 0.4331 0.07753 1.184 4.595 11.8 2.502 0.08971 1.533 2.2 3.778 10.13 0.7657 23.57 0.7107 0.3524 6.162 1.832 0.0388 0.8309 0.1839 4.222 0.6549 13.87 0.1021 0.0671 13.73 3.707 0.0939
GTEX-1GN1U-0926-SM-9WPPY 0.1976 1.99 28.04 0.03157 14.26 2.2 0.9798 38.08 1.289 0 0.02501 4.528 0.6366 4.152 2.497 0.6562 0.9725 9.55 0.2078 0.05521 0.1272 12.67 0.8044 9.844 46.25 1.963 2.154 10.87 1.153 0.2519 0.1102 0.01234 1.363 0.2125 0 51.95 61.55 0.1711 0.423 0.05848 6.948 0.7598 9.598 1.185 0.6146 0.9047 0.3644 2.196 0.628 14.12 7.704 0.02193 2.476 0.3975 0.1103 0 0.0481 1.159 0.0204 3.841 0.1323 0.4868 0.1783 2.015 0.1196 1.958 0.783 0.9862 0 0 0.7541 0 1.021 0.5519 0.5919 0.6231 0.1202 0.4186 0.2816 1.123 4.097 11.71 1.446 2.64 6.001 7.416 0.2295 1.383 0 132.8 0.2757 1.303 0.2185 6.418 0.02197 9.295 4.064 0.9094 3.357 15.06 0.8646 10.97 3.616 1.561 1.671 1.52 0.9273 1.859 2.824 0.1045 0.5739 0.03523 2.948 0.3958 2.12 7.196 4.644 25.34 1.175 0.132 0.6061 8.598 0.5895 2.091 2.197 56.35 0.2435 39.3 1.368 0.09166 0.2478 0.3877 7.737 0.2814 0.008346 2.236 19.81 0.04577 0.2523 8.225 0.8275 12.3 0.07407 0.2637 6.637 1.211 0 8.866 7.195 1.161 4.82 2.344 10.2 0.1335 278.1 9.182 0.7263 1.897 19.1 0.944 0.4808 0.3632 0.6128 0 6.846 0.08432 1.135 15.82 235.8 0.03042 2.765 0.1959 0.8163 0.7311 0.4198 0.6411 2.618 0.1765 0.2801 1.161 0 55 0 0.2229 1.316 6.575 3.126 2.409 70.29 0 2.197 2.749 2.374 24.49 5.008 0 4.25 2.008 4.416 30.68 0.55 20.75 0.1063 1.282 8.531 1.568 0.4644 0 0.9246 5.508 0.1537 8.509 0 0.08032 22.35 1.72 0.2569
GTEX-1H11D-0826-SM-9OSWB 0.199 2.611 0.2544 0 1.441 2.513 0.291 98.2 1.81 0.1488 0 0.5883 1.082 0.5254 0.7957 0.335 0.1206 14.47 1.556 0.1263 0.04452 9.597 2.32 11.62 156.1 0.4008 7.232 0.5667 0 0.1715 0.02999 0.09068 2.993 0.191 0.6037 330.1 29.56 0.8386 0.7342 0.02866 2.288 0.5516 3.759 0.2716 0.2151 2.882 0.2976 0.8687 0.08099 19.29 3.111 0.003583 3.026 0.5212 0.1802 0 0.03928 0.3069 0.01666 1.978 0.08104 0.253 0.1214 0.7254 0.07812 1.194 3.013 0.3258 0.2304 0.09684 2.877 0.2062 0.2796 0.5436 0.3363 0.6362 0.06095 1.367 0.2497 0.1618 1.933 0.8297 0.4821 1.648 1.743 5.154 1.928 1.735 0.0961 32.26 0 0.2447 0.2974 0.6228 0.007178 14.65 2.473 2.236 0.7651 8.871 1.091 32.66 1.54 0.9109 6.698 2.654 0.5108 5.26 3.09 0.1054 4.966 0.06474 7.248 1.271 0.8656 2.027 4.365 19.45 2.317 0.5391 0.135 4.935 0.3448 2.329 1.026 74.72 0.05967 37.19 7.381 0.01872 0.2024 0 10.89 0.5137 0 1.817 19.19 0.1682 0.09016 8.691 0.4948 13.36 0.968 0.1615 11.4 0.2603 0 6.922 16.6 0.2188 0.6788 1.568 10.82 0.5343 46.09 8.364 0 0.4618 26.5 0.2313 0.1683 0.2543 0.04449 0 2.573 0.1483 0.8814 14.29 131.8 0.1367 5.518 0.11 1.84 2.386 0.03882 0.3823 0.9523 0.1201 2.69 0.04124 0 26.27 0.005488 0.2964 0.7392 3.704 14.58 0.4968 334.4 0.4235 0.1011 5.199 22.37 18.03 2.958 0 0.4519 3.014 2.85 70.3 0.3743 24.04 0.2606 2.829 7.307 1.637 0.1328 0.3656 0.4315 3.252 0.2009 6.069 0 0.164 20.05 1.208 0.01311
GTEX-1ICG6-1026-SM-B2LY6 0.1386 1.308 1.964 0 1.313 0.3132 0 60.88 0.3905 0 0 1.654 1.293 0.3917 0.5478 0.5886 0.2991 16.82 0.845 0.1479 0.06954 13.46 1.611 10.13 11.02 2.05 0.6492 1.018 0 0.09641 0.07027 0.08262 0.08153 0.09151 0.1414 28.69 16.89 0 0.6577 0.05036 7.72 0.1615 2.707 0.1245 0.14 0.4328 0.3486 2.075 0.03163 55.16 2.402 0 2.3 0.1835 0.01319 0 0.3944 0.8987 0.007321 4.075 0.116 0.254 0.02843 0.4576 0.05491 1.816 0.1153 0.06361 0.04498 0 0.5411 0.122 0.3483 0.3883 0.4678 2.931 0.0119 0 0.1155 0.06319 1.233 13.23 0.6777 3.234 0.3828 5.54 0.03137 1.214 0.03753 150.2 0.211 1.259 0.209 1.739 0.02522 13.21 2.058 0.1191 0.5975 9.507 0.8272 28.5 1.52 0.4802 4.395 1.556 0.7221 0.4773 1.784 0 1.309 0.01685 0.2148 0.05462 1.07 3.799 2.886 53.66 3.837 0.2526 0 3.585 0.7012 0.682 1.502 86.78 0.4427 36.95 2.792 0 0.1647 0 5.102 0.19 0.03993 1.823 14.86 0 0.1811 8.652 0.9472 9.907 0.6024 0.06307 30.16 0.4269 0 7.307 15.56 1.453 1.113 2.537 32.81 0.8814 31.63 8.279 0.2316 0.5805 32.98 0.3613 0.1479 0.1986 0.05212 0.06121 6.163 0.06206 0.2873 12.6 40.06 0 3.098 0.01172 1.649 0.1251 0.04547 2.773 0.6334 0 0.5505 0.4831 0 64.93 0.02893 0.2083 0.5941 2.282 7.784 0.6197 109.8 14.88 0.1998 1.348 46.31 12.97 1.968 0 0.3865 3.228 2.998 20.45 0.4385 18.62 0.1017 0.3452 7.322 1.501 0.02222 0.9993 0.7583 3.829 0.5442 3.448 0 0.1153 102.6 3.324 0.1075
