"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000198899.2",751609.601228972,0.363805343665001,0.254075890181413,1.43187668615562,0.152179115481236,0.529055497018108
"ENSG00000171451.13",439.739491008868,-0.37876070705951,0.264526013761496,-1.43184672718431,0.152187691102975,0.529055497018108
"ENSG00000133816.13",1907.34964061592,-0.282290960724318,0.197183892304287,-1.43161268106371,0.152254698423129,0.529203536893742
"ENSG00000164889.13",4458.08659283494,-0.213582673053071,0.149197461787024,-1.43154361002438,0.152274477728039,0.529203536893742
"ENSG00000148362.10",1069.73109539327,0.160232548730336,0.111946634773653,1.43132974970005,0.152335731551849,0.5293139907946
"ENSG00000260927.1",6.74020108786485,0.431169631222188,0.301247934471053,1.43127829898405,0.152350470852219,0.5293139907946
"ENSG00000081791.8",3503.71882149176,0.108605366298996,0.0759050728010271,1.43080511343013,0.152486077185202,0.529600218831574
"ENSG00000145703.15",7511.28030561419,-0.28738384969454,0.200855708330355,-1.43079752168094,0.152488253590278,0.529600218831574
"ENSG00000109063.14",441.796935546777,0.354251223846982,0.247613056126255,1.4306645594098,0.152526375089432,0.529600218831574
"ENSG00000247572.7",477.11383022351,0.383253226182969,0.267895240601925,1.43060856669887,0.152542430881805,0.529600218831574
"ENSG00000204590.12",1795.78565191353,0.164677738052551,0.115110553374814,1.43060504206196,0.152543441607073,0.529600218831574
"ENSG00000077092.18",219.596218910634,-0.219956327443196,0.15377117767776,-1.4304132332532,0.152598452407684,0.529699298953314
"ENSG00000100916.13",306.509344503956,-0.174023816084164,0.121667175384779,-1.43032675439209,0.152623259497499,0.529699298953314
"ENSG00000164506.14",421.309601102226,0.131557786784041,0.0919820144955054,1.43025555056167,0.152643687137219,0.529699298953314
"ENSG00000110092.3",5849.57480541558,-0.394369176422999,0.275744640155582,-1.43019707001552,0.152660466154806,0.529699298953314
"ENSG00000276071.1",8.78414127809737,-0.386480430817208,0.270245048226566,-1.43011105422066,0.152685148032248,0.529708181633176
"ENSG00000153310.19",861.468015705319,0.185234629930477,0.129539702178166,1.42994484946174,0.152732848404064,0.52979690787126
"ENSG00000131153.8",162.316495836376,-0.611270229422421,0.427526521792868,-1.42978317896866,0.15277925833056,0.529805963959152
"ENSG00000180776.15",1253.64827404053,0.10674234265676,0.0746611329195902,1.4296909045262,0.152805751894947,0.529805963959152
"ENSG00000135597.18",1865.50489891014,-0.251762642985553,0.176097912813305,-1.42967420205863,0.152810547831523,0.529805963959152
"ENSG00000157470.11",7.85265639502966,0.443143327692356,0.309971494730727,1.42962606312337,0.15282437105739,0.529805963959152
"ENSG00000229331.1",8.41201534098396,0.595562392332073,0.416608170278706,1.42955043808586,0.152846088913336,0.529805963959152
"ENSG00000154175.16",214.818024705863,0.332766861193161,0.232835499042701,1.42919298200372,0.15294877425916,0.529843633468521
"ENSG00000279852.1",29.0967438686636,-0.52337873801254,0.366237578113492,-1.42906891397789,0.152984427178248,0.529843633468521
"ENSG00000148700.14",1284.53405811497,0.217813507237468,0.152419954091987,1.42903538145678,0.152994064366338,0.529843633468521
"ENSG00000100284.20",4230.44722587208,0.187218596122313,0.131011484269793,1.42902431161509,0.152997245920927,0.529843633468521
"ENSG00000005379.15",843.424343617175,0.392654849953463,0.274782730422811,1.42896480193381,0.153014350307166,0.529843633468521
"ENSG00000226823.1",5.22127371982998,-0.3684121849087,0.257827100610925,-1.4289117941277,0.153029587136893,0.529843633468521
"ENSG00000159216.18",895.198908418504,0.425982654302076,0.298132521011634,1.42883658869759,0.153051206543328,0.529843633468521
"ENSG00000259298.1",31.5302144304903,0.353370561643335,0.247325212561818,1.42876885855303,0.15307067900769,0.529843633468521
"ENSG00000276934.1",10.8036523738478,0.40870968570015,0.286101033817918,1.42855018818374,0.153133559757056,0.529843633468521
"ENSG00000280179.1",8.63759130021697,-0.673141755466582,0.471239612403843,-1.42844900502489,0.153162662587267,0.529843633468521
"ENSG00000204556.4",10.5155215683346,-0.479300177360668,0.335549322960319,-1.42840454312986,0.1531754522808,0.529843633468521
"ENSG00000099917.17",2344.71245186505,0.17510685381391,0.1226022109132,1.42825200711822,0.153219336225448,0.529843633468521
"ENSG00000178665.14",46.1273713337931,-0.221289369905667,0.15493755554434,-1.42824874917004,0.153220273627206,0.529843633468521
"ENSG00000177156.10",4785.79382963474,-0.144675045230745,0.101299198013201,-1.42819536648149,0.153235633923741,0.529843633468521
"ENSG00000268222.1",4.24775694712636,-0.420053225226078,0.294138998389432,-1.42807729517709,0.153269611836026,0.529843633468521
"ENSG00000197721.16",11.3654799621341,0.609054733597015,0.426488703279413,1.42806768130971,0.153272378714295,0.529843633468521
"ENSG00000084733.10",3085.00942265828,-0.147402811569367,0.103221809821198,-1.42802002623961,0.153286094440199,0.529843633468521
"ENSG00000213222.3",12.4845641935988,-0.332955954407007,0.233168705162365,-1.42796158762024,0.153302915080757,0.529843633468521
"ENSG00000139278.9",296.114421551481,0.27063977477041,0.189541301562655,1.42786702707614,0.153330135824518,0.529843633468521
"ENSG00000160613.12",851.241772174408,-0.19724649149208,0.138148186871954,-1.42778921648029,0.15335253758817,0.529843633468521
"ENSG00000272416.1",14.5321454256058,0.490164900225966,0.343317587803431,1.42773023474292,0.153369520159298,0.529843633468521
"ENSG00000259151.2",4.88674334286101,0.984446310960012,0.689561690186958,1.42764066648352,0.15339531222166,0.529843633468521
"ENSG00000175894.14",87.6017226060287,0.616194672361397,0.431628225683209,1.42760513723597,0.153405544132028,0.529843633468521
"ENSG00000221994.10",76.1112457733503,0.309988350028246,0.217140106274729,1.42759601322127,0.153408171800293,0.529843633468521
"ENSG00000170477.12",287.279707424161,0.522183106261991,0.365808241265322,1.42747769830382,0.153442248974164,0.529843633468521
"ENSG00000131941.7",1369.60122803299,-0.257002271567098,0.180045801221872,-1.42742718698778,0.153456799044107,0.529843633468521
"ENSG00000148484.17",1627.78249178335,-0.164805328260253,0.115465481631893,-1.42731252605568,0.153489831667176,0.529843633468521
"ENSG00000104427.11",73.2068832539706,0.259318225338881,0.181685494772165,1.42729184662798,0.153495789770862,0.529843633468521
"ENSG00000139631.18",3193.59187678163,0.309896963429739,0.217123865078004,1.42728190343519,0.153498654640682,0.529843633468521
"ENSG00000155858.5",224.192064931533,0.200757412989261,0.140690071388527,1.42694797868751,0.153594889897536,0.530070877153729
"ENSG00000272360.1",14.4826191812796,0.474724172168411,0.332696208672739,1.42689985576415,0.153608762437658,0.530070877153729
"ENSG00000198763.3",554407.403903022,0.352977605505722,0.247397246377456,1.42676448777922,0.153647790483404,0.530123860272121
"ENSG00000101220.17",687.698414678705,0.186354973187044,0.130620230794141,1.42669303257273,0.15366839482768,0.530123860272121
"ENSG00000130812.10",970.880373087318,0.263904648754019,0.185013293776418,1.42640911562246,0.153750283972002,0.530329955302446
"ENSG00000169813.16",8090.62525972909,-0.166917773062644,0.117031999887388,-1.42625754685264,0.153794013987097,0.530404387861306
"ENSG00000258811.1",12.0332097098615,0.731959589502339,0.513259011423573,1.42610177943526,0.15383896523008,0.530452739731182
"ENSG00000242766.1",6.18026346396339,1.35845155205514,0.952600295916381,1.426045696058,0.153855152173536,0.530452739731182
"ENSG00000170776.21",4808.23497166879,-0.194313485315658,0.136266752385877,-1.42597869189254,0.153874492803207,0.530452739731182
"ENSG00000183397.5",85.7998964574934,0.32559927835086,0.2283755357664,1.42571872796352,0.153949548410192,0.530635085170873
"ENSG00000117691.9",1166.40165004626,0.159974294097195,0.112223701130682,1.42549472602858,0.154014243549331,0.530781672681166
"ENSG00000203799.12",213.536078571418,0.615413174261706,0.431878374127932,1.42496872065978,0.154166243066779,0.531229053134842
"ENSG00000185070.10",259.825682546399,0.401753255895861,0.282039679009383,1.42445650664102,0.154314366833504,0.531662951629965
"ENSG00000099810.18",1204.99771226214,0.12045525333766,0.0845781599084731,1.42418862585816,0.154391876550225,0.531794819348957
"ENSG00000279569.1",97.9630994329408,0.348991704744614,0.245049066409103,1.42417071755736,0.154397059265565,0.531794819348957
"ENSG00000198286.9",157.591475610357,0.347596569263009,0.244104215356587,1.42396790958829,0.15445576171831,0.531920496813595
"ENSG00000162885.12",242.703985952628,-0.295268201314464,0.207373112837356,-1.42384997396478,0.154489905798471,0.531961575258036
"ENSG00000182156.9",679.209651704256,-0.452445403141939,0.317783802595761,-1.42375224742803,0.154518203398125,0.53198251335271
"ENSG00000104059.4",10.1864168743753,0.375956177652253,0.26408977564953,1.42359232472211,0.154564518953314,0.532065469571178
"ENSG00000121898.12",184.561276660959,0.48599935832152,0.341425947155336,1.42344002373202,0.154608636970852,0.532140838330753
"ENSG00000174697.4",7.87819466266514,0.830166174595037,0.583245021107327,1.42335749908146,0.154632546418361,0.532146640412139
"ENSG00000133112.16",58481.2271401737,0.150697499974998,0.105896882133565,1.42305889407516,0.154719083197561,0.532209774927044
"ENSG00000012174.11",906.686769032258,-0.189730319270275,0.133328474339826,-1.42302925320133,0.154727675233417,0.532209774927044
"ENSG00000274070.1",39.0971419769976,-0.302199030488013,0.212367666223116,-1.42299925342928,0.154736371672561,0.532209774927044
"ENSG00000139988.9",127.286321249582,-0.565575493232863,0.397456420976625,-1.42298743556121,0.15473979757954,0.532209774927044
"ENSG00000266733.5",9.59897364806838,0.491346322526544,0.345348943983868,1.42275322130273,0.154807706336509,0.532366871783384
"ENSG00000173230.15",5708.72852529671,-0.173185842310915,0.121759647708489,-1.42235827361745,0.154922269869284,0.532622729694513
"ENSG00000140519.12",131.515611041918,0.603566979845728,0.424356849088275,1.42230997600836,0.15493628410324,0.532622729694513
"ENSG00000189423.11",8.10158608701769,-0.439227085697926,0.308821883952291,-1.42226671269767,0.154948838381791,0.532622729694513
"ENSG00000212710.4",3.53603400706015,0.564029056873305,0.396592181957955,1.42218904590787,0.154971377904375,0.532623746794928
"ENSG00000229124.6",22.6533814134074,0.348921293971145,0.245365552081231,1.42204678289816,0.155012670222979,0.532629673464665
"ENSG00000229484.1",34.7348685706399,-0.298904152032822,0.210195415565042,-1.42202983461516,0.155017590076227,0.532629673464665
"ENSG00000156413.13",666.103730768702,-0.374607956065958,0.263474298575558,-1.42180075282952,0.15508410099862,0.532632455858903
"ENSG00000204172.12",862.503448169806,0.405058570509309,0.284892447107455,1.42179469698798,0.155085859527526,0.532632455858903
"ENSG00000049247.13",2.93089819073939,1.02238382462755,0.719127818340802,1.42169972924483,0.155113438768936,0.532632455858903
"ENSG00000113615.12",3377.57975810758,-0.246195296476662,0.173176313953448,-1.42164532121201,0.155129240888301,0.532632455858903
"ENSG00000163527.9",5641.09471070557,-0.199437956369215,0.140293602901927,-1.42157555472171,0.155149505464394,0.532632455858903
"ENSG00000161267.11",11790.0879635736,0.473727700839244,0.33326788978657,1.4214621790975,0.155182441162475,0.532632455858903
"ENSG00000248049.6",315.957282653951,0.225038212863229,0.158326135911307,1.42135858724736,0.155212539308296,0.532632455858903
"ENSG00000171877.20",6.55020855813345,0.514633468290865,0.362081859254259,1.42131801176342,0.155224329540474,0.532632455858903
"ENSG00000159131.16",2090.43378017042,-0.220283031505071,0.154989561874818,-1.42127656108215,0.155236374785478,0.532632455858903
"ENSG00000182224.11",17.1810138605555,-0.308945646695949,0.217384781634586,-1.4211926169481,0.155260770470562,0.532632455858903
"ENSG00000275880.1",76.8056779500918,-0.641287489061073,0.451238552214122,-1.42117176361467,0.155266831278116,0.532632455858903
"ENSG00000076641.4",1082.60898928772,0.258434018590943,0.181853874266712,1.42110812669251,0.155285327807517,0.532632455858903
"ENSG00000267555.1",2.68530680772814,0.785089658860694,0.552545451347697,1.42085987124825,0.155357501031675,0.532732725233822
"ENSG00000135373.12",89.1552722428598,-0.326735558234742,0.229958287603158,-1.42084706596265,0.155361224495537,0.532732725233822
"ENSG00000242282.6",112.709193012911,0.257654955521478,0.18136782681136,1.42062106632321,0.15542695081264,0.532732725233822
"ENSG00000205771.6",74.8058443945051,0.21530524921418,0.151558440006259,1.42060877114655,0.155430527161176,0.532732725233822
"ENSG00000185158.12",138.161466104134,0.23083505138327,0.162490292978837,1.42060825389326,0.155430677618134,0.532732725233822
"ENSG00000180539.7",52.4493827905883,-0.37521728870176,0.2641444029286,-1.42050062216607,0.155461987590691,0.532732725233822
"ENSG00000110203.8",22.1271908629526,-0.596461541894751,0.419905432845466,-1.42046636037277,0.155471955320025,0.532732725233822
"ENSG00000186160.4",32.9482937985068,0.763535846625318,0.537551547094595,1.42039558950605,0.155492546112307,0.532732725233822
"ENSG00000245146.6",77.9910381392167,0.284925217352607,0.200623887074051,1.42019587751004,0.155550663504742,0.532855599087416
"ENSG00000176472.10",78.6118484187761,0.263112044289031,0.185327412955402,1.41971465577166,0.155690769652834,0.533259258952525
"ENSG00000248144.5",18064.144688936,0.610355597887451,0.429986113639251,1.41947746340368,0.155759862668827,0.533340203068689
"ENSG00000261643.1",26.3517377735618,0.408927950973112,0.288086884628783,1.41946049192777,0.155764807271464,0.533340203068689
"ENSG00000077721.15",1273.17685160343,-0.14712506160559,0.103654641323647,-1.41937746083374,0.155788999917324,0.533340203068689
"ENSG00000109381.19",1159.40361611811,0.113970490085563,0.0803002664613917,1.41930400866553,0.155810403942756,0.533340203068689
"ENSG00000189182.9",4.56428389551281,0.798316749257047,0.56249147658838,1.41925128199096,0.15582576991725,0.533340203068689
"ENSG00000254726.2",154.432533048478,0.270969431166841,0.191030259477625,1.41846339898093,0.156055517263747,0.533997222962335
"ENSG00000248517.1",3.31252109506978,0.842316186512419,0.593832776590009,1.41844003853962,0.156062333108809,0.533997222962335
"ENSG00000198742.9",1561.53525011842,-0.217920852498422,0.153652775657238,-1.41826824517996,0.156112463967977,0.534092434592542
"ENSG00000227741.1",26.1188371670377,0.35972526899168,0.253669877428609,1.41808429379999,0.1561661561909,0.534198665969966
"ENSG00000065268.10",1530.15915039699,0.135680906572343,0.0956873406748217,1.41796088819558,0.156202184000919,0.534198665969966
"ENSG00000186235.10",22.6389440810919,0.317247845316975,0.223739721453302,1.4179326015796,0.156210443062088,0.534198665969966
"ENSG00000007392.16",2263.59391435462,0.234765486384306,0.165578657355439,1.41784871392179,0.156234938335712,0.534206140004087
"ENSG00000131374.14",1593.90874541086,-0.185856913053198,0.131108340068877,-1.41758268738327,0.15631263760236,0.534387992277184
"ENSG00000047579.19",342.500718764349,0.146616488882048,0.103433864620686,1.41749019452886,0.156339659167575,0.534387992277184
"ENSG00000107282.7",1090.33759087232,0.400971891921984,0.282885946176874,1.41743305859131,0.156356353064748,0.534387992277184
"ENSG00000106588.10",4473.25614729425,-0.193305597099845,0.136384159987096,-1.41736105657823,0.156377392436259,0.534387992277184
"ENSG00000160789.19",7295.5533386009,-0.187108782269159,0.132038311832232,-1.4170794799838,0.156459691234938,0.534592937588556
"ENSG00000145743.15",720.151255134973,-0.185926664426049,0.131218338399856,-1.41692591670748,0.156504588327116,0.534670048151348
"ENSG00000197785.13",1397.76915262872,0.247513262140394,0.174716986681723,1.41665253528715,0.156584540671277,0.534866879653885
"ENSG00000137449.15",1314.70222542622,0.190432725545217,0.134454979845562,1.41633077305097,0.156678682006982,0.535008536677341
"ENSG00000258521.1",8.36414252980378,0.456708025988007,0.322471066752601,1.41627597969399,0.156694717747031,0.535008536677341
"ENSG00000070081.15",3768.26136493214,-0.416534832564603,0.29413436727324,-1.4161379250785,0.156735126117506,0.535008536677341
"ENSG00000100003.17",10757.1873319659,0.401639921539707,0.283622028622424,1.41610975526304,0.156743372349046,0.535008536677341
"ENSG00000258643.5",9.44691522982307,-0.387483218697138,0.273634549857367,-1.41606101604902,0.15675764069708,0.535008536677341
"ENSG00000176720.4",5532.81594604024,0.320711419351726,0.226482683730331,1.41605271568395,0.156760070717403,0.535008536677341
"ENSG00000160194.17",1880.58969597365,0.128338049345945,0.0906452966922602,1.41582689923396,0.156826191848626,0.535086912984553
"ENSG00000239282.7",307.300166236648,0.336666778680069,0.237811473938174,1.41568770044962,0.156866961065033,0.535086912984553
"ENSG00000106400.11",5021.63211217201,0.168958387277489,0.119348326218047,1.41567454384576,0.156870814850697,0.535086912984553
"ENSG00000265194.1",37.4805436877345,0.321783212024037,0.227301154800369,1.41566905943196,0.156872421346902,0.535086912984553
"ENSG00000096654.15",141.147211314186,0.17986222689272,0.127066766563762,1.4154938522219,0.156923749661971,0.535172626343815
"ENSG00000275718.1",864.577198261068,0.36653163167335,0.258954132199262,1.41543071184247,0.156942250247913,0.535172626343815
"ENSG00000170412.16",6549.0334117709,0.288847791125161,0.204081982928987,1.41535174727143,0.156965389762984,0.53517531793744
"ENSG00000267546.2",9.62845708050189,0.454944533585525,0.321475326838537,1.41517713990543,0.157016565306711,0.535249635516567
"ENSG00000170498.8",38.5144774973815,0.36166252959509,0.255582809038153,1.41505029605141,0.157053749808828,0.535249635516567
"ENSG00000274588.1",2.1628754946857,1.06051562345694,0.749480272022633,1.41500138568679,0.157068089752566,0.535249635516567
"ENSG00000185379.20",424.692403582394,0.152906318472192,0.108063113276242,1.41497236046973,0.157076600074125,0.535249635516567
"ENSG00000153157.12",11.4504746739262,0.44851988438154,0.31700963002195,1.41484624410458,0.157113582007079,0.535265760829081
"ENSG00000066027.11",3409.63626626067,-0.155388107461098,0.109840310188405,-1.4146728755096,0.157164430794569,0.535265760829081
"ENSG00000179399.14",24.0794198151465,0.465788523825104,0.329272403968326,1.41459933541807,0.157186003776878,0.535265760829081
"ENSG00000198873.11",862.625165662321,0.193623073068762,0.136876548841728,1.41458178707187,0.157191151915059,0.535265760829081
"ENSG00000165091.15",2.584031795968,-0.770996516926362,0.545041323763906,-1.41456525094661,0.157196003216098,0.535265760829081
"ENSG00000088899.14",703.308181314617,0.242643902897827,0.171540532613154,1.41449894786686,0.157215456083146,0.535265760829081
"ENSG00000128944.13",343.263529707972,-0.350006313919424,0.247472390868192,-1.4143246957429,0.157266589154997,0.535302554998353
"ENSG00000261420.1",17.6422244071891,0.502600747683734,0.355368225389779,1.41430975471278,0.157270974082832,0.535302554998353
"ENSG00000099203.6",1164.77978389163,0.128226627086066,0.090669441023164,1.41422099484773,0.157297025442209,0.53531513277625
"ENSG00000260808.1",5.91691025513745,0.395895523173696,0.280001791132886,1.41390353815918,0.157390226959338,0.535556200730618
"ENSG00000114999.7",1446.42102617359,-0.25502184870315,0.180385225641871,-1.41376239542732,0.157431678227672,0.535621133157375
"ENSG00000130528.11",70.9139120334962,0.394995779453779,0.279419669887699,1.41362911069407,0.157470829326861,0.535678222507697
"ENSG00000158623.14",474.723086293119,-0.192647401969984,0.136289551566052,-1.41351556121761,0.157504189205223,0.535715598085095
"ENSG00000188833.9",657.449798978981,0.403559913404596,0.285551013073338,1.41326731451991,0.157577140642145,0.535887605833853
"ENSG00000214203.4",6.09653014811737,0.54311906824989,0.384335454174317,1.41313808640604,0.157615126612069,0.535940671219256
"ENSG00000148339.12",7198.76077839129,0.419662287639972,0.297022029168315,1.41289953750252,0.157685265115232,0.536103034670485
"ENSG00000259728.5",17.931392776887,0.384263275486806,0.272000661258713,1.41272919598278,0.157735363651556,0.536197229221537
"ENSG00000277586.2",5.77931320143327,-0.839458457735574,0.594261082865193,-1.41260883800127,0.157770768977294,0.536230276153182
"ENSG00000278727.1",4.04434925633857,0.512853677183778,0.36307096488265,1.41254390129913,0.157789873701204,0.536230276153182
"ENSG00000275183.1",237.756604073046,-0.465561053052381,0.329613569523695,-1.41244504504209,0.157818961103664,0.536253018820384
"ENSG00000184432.9",5636.03280660151,-0.21284748505019,0.150724399815783,-1.41216342748973,0.157901846341631,0.536458528752888
"ENSG00000071794.15",993.26967403022,-0.205039786686682,0.145233641167698,-1.41179264692488,0.158011024178376,0.536618684658785
"ENSG00000135392.15",859.895424578596,-0.224209243432532,0.158812926496637,-1.41178207831389,0.158014136986491,0.536618684658785
"ENSG00000094880.10",1048.07785328774,-0.168799516489147,0.119565451318628,-1.41177501215896,0.15801621823049,0.536618684658785
"ENSG00000100650.15",14291.8588091172,0.161221486494297,0.114221264380432,1.41148399441039,0.158101951759026,0.536833697514162
"ENSG00000143036.16",237.379375500848,-0.359071313822227,0.254431584156029,-1.41126863244316,0.158165419850379,0.53693193460029
"ENSG00000078596.10",119.872469653751,0.307374274913266,0.21781693325203,1.41115876678702,0.15819780515978,0.53693193460029
"ENSG00000166188.2",383.39375916899,-0.202095787923419,0.143212771071503,-1.41115758330322,0.158198154044897,0.53693193460029
"ENSG00000162909.17",3173.32495873987,-0.268948721046633,0.190599378088574,-1.41106819835293,0.158224505965991,0.536945265781698
"ENSG00000164251.4",522.538763040451,-0.465779605101088,0.330180221796433,-1.41068293723619,0.158338124318758,0.537254695594821
"ENSG00000149547.14",9840.49762060008,-0.268455874141776,0.190335674861772,-1.41043382611661,0.158411623203764,0.537427928253631
"ENSG00000169218.13",4.33208084391076,0.873185455710754,0.619217316393546,1.41014379377562,0.158497228215053,0.537642177306904
"ENSG00000184857.7",429.001306874993,0.14202630286856,0.100733171574157,1.40992585311388,0.158561577921971,0.537673693572794
"ENSG00000130475.14",178.798166328171,0.364385153007155,0.258474755489118,1.40975141776465,0.158613096389752,0.537673693572794
"ENSG00000143970.16",1094.09922430085,-0.167112012124783,0.118542747011333,-1.40971941631155,0.158622549208579,0.537673693572794
"ENSG00000134824.13",5308.3759185108,0.562563273380434,0.399083550237257,1.4096378391091,0.158646647997142,0.537673693572794
"ENSG00000161929.14",138.219842888668,-0.371957240710711,0.26388839217936,-1.40952482842784,0.158680037154533,0.537673693572794
"ENSG00000185686.17",5.52876627759753,-0.645803704910074,0.458184134008048,-1.40948508902041,0.158691779479806,0.537673693572794
"ENSG00000123685.8",84.7122977778983,0.509332962821101,0.361410755338991,1.40929110519515,0.158749107873354,0.537673693572794
"ENSG00000263847.1",18.7097096868987,0.350542540272432,0.248741609105804,1.40926377992242,0.158757184620474,0.537673693572794
"ENSG00000170509.11",6797.21016194264,0.653791519408753,0.463944953328735,1.40920062761303,0.158775852238445,0.537673693572794
"ENSG00000205669.2",31.2574027122627,-0.487997871607012,0.346296517727409,-1.40919081372671,0.158778753340584,0.537673693572794
"ENSG00000101049.14",4094.09129622069,-0.284232569586801,0.201702958875753,-1.40916410533118,0.158786648864819,0.537673693572794
"ENSG00000130427.2",1045.21505187038,0.761828651618974,0.540697088082338,1.40897494810063,0.158842575948219,0.537673693572794
"ENSG00000258769.1",2.72511181660862,-0.5681241074387,0.403219933912798,-1.40896830651623,0.15884453990003,0.537673693572794
"ENSG00000150756.13",420.584347981801,-0.187670345226549,0.133197391333523,-1.40896411969982,0.158845777973343,0.537673693572794
"ENSG00000258460.1",43.1109725859182,0.671818329196183,0.476836207951671,1.40890796041284,0.158862385405713,0.537673693572794
"ENSG00000100678.18",12.0939615266971,-0.464518846299811,0.329707993254159,-1.40887954130288,0.158870790009721,0.537673693572794
"ENSG00000135926.14",9819.74582065546,-0.269737911393601,0.191463644774204,-1.40882051896435,0.158888246219298,0.537673693572794
"ENSG00000232811.1",28.586374282583,0.395519746603613,0.280794623991127,1.40857307373559,0.158961445425555,0.537715603615549
"ENSG00000104738.16",935.70275837775,-0.448679121612291,0.318536500454275,-1.40856423352556,0.158964061007089,0.537715603615549
"ENSG00000277511.1",27.1064285012197,0.431995593901972,0.306695049138867,1.40855092090636,0.158967999916244,0.537715603615549
"ENSG00000275294.4",7.56610680997909,-0.484878219861894,0.344294562559494,-1.4083237802459,0.159035217188318,0.537866988075464
"ENSG00000248213.3",26.7424168737221,-0.437984997850235,0.31107363063699,-1.40797854499388,0.159137423136595,0.538136646943336
"ENSG00000110245.11",203651.981842544,0.357770276480494,0.254147012513018,1.40772961658232,0.159211148541357,0.538309933891949
"ENSG00000162461.7",369.940710162737,0.486371669606427,0.345541021958191,1.40756563967469,0.159259727881314,0.538322448411796
"ENSG00000171735.18",951.88205259423,0.113806308859205,0.0808558474435678,1.40752106937763,0.159272934091029,0.538322448411796
"ENSG00000152382.5",1049.19384091038,0.308596229211823,0.219253875325523,1.40748357926926,0.159284043077495,0.538322448411796
"ENSG00000167656.4",9.99171339969637,0.488358730484499,0.346990199129393,1.40741361487962,0.15930477633936,0.538322448411796
"ENSG00000231887.6",33.1618877404141,0.312648968814921,0.22217295792781,1.40723232805187,0.159358508415079,0.538385382381624
"ENSG00000085185.15",456.999069351631,0.242953061337545,0.172650101432377,1.40719906517231,0.159368368775149,0.538385382381624
"ENSG00000068394.10",724.940415340339,-0.14730128325639,0.104696461923102,-1.4069365912726,0.159446192035362,0.538572304737869
"ENSG00000229183.8",1.60917041234561,-1.00228304520088,0.712433365910449,-1.40684461615582,0.159473469370237,0.538575109588233
"ENSG00000255046.1",5.33845652258308,-0.618503199214265,0.439658149725159,-1.40678206374863,0.159492022740931,0.538575109588233
"ENSG00000116670.14",1350.60008824094,-0.188735282219254,0.134168222013112,-1.40670629294625,0.159514498943402,0.538575109588233
"ENSG00000188282.12",19.9743585423567,0.445093636974382,0.316441169809596,1.40656045874877,0.159557765079982,0.538643831574085
"ENSG00000136942.14",10005.7169303271,0.204268136668507,0.145232962769854,1.40648605366678,0.159579843023034,0.538643831574085
"ENSG00000264443.1",6.70196972612039,0.850359078277449,0.604652832372644,1.40635920771372,0.159617486877848,0.538693046836127
"ENSG00000004777.18",520.802263866051,-0.320063268573889,0.227605083840948,-1.40622196645463,0.159658223293782,0.538693046836127
"ENSG00000250387.2",57.1379479579542,-0.426016322727913,0.302969332774784,-1.40613678231452,0.159683511893716,0.538693046836127
"ENSG00000135346.8",29.31858398999,0.961894858197186,0.684100065892842,1.40607333072214,0.159702350724803,0.538693046836127
"ENSG00000160746.12",689.70530482003,-0.218861070139023,0.155655793379677,-1.40605797822876,0.159706909145528,0.538693046836127
"ENSG00000250899.3",46.5730499169394,0.500527273505049,0.356021191595755,1.40589179891677,0.159756256953794,0.538779160570538
"ENSG00000169919.16",5261.20691541778,-0.17000678670993,0.120932413182574,-1.40580000213232,0.159783521428691,0.538779160570538
"ENSG00000273584.1",1.85417816019702,1.36071274843036,0.967997874476799,1.40569807466346,0.15981379893101,0.538779160570538
"ENSG00000170955.9",255.960908699282,0.293785339383359,0.209000371693493,1.40566898040835,0.159822442160473,0.538779160570538
"ENSG00000185532.15",115.443008530827,0.320946088233071,0.228353776566739,1.40547747034641,0.159879344186819,0.538788976841161
"ENSG00000106266.10",860.359999891599,-0.243005386504487,0.172905014979915,-1.40542705792955,0.159894325417433,0.538788976841161
"ENSG00000118412.12",506.648775872841,-0.132863193102958,0.094543824955665,-1.4053079951574,0.159929711923278,0.538788976841161
"ENSG00000177432.6",197.029508531428,0.192584048830556,0.13704811828863,1.40522942770337,0.159953066106353,0.538788976841161
"ENSG00000254941.1",11.5441133620824,-0.467825848386955,0.332927840953891,-1.40518692292768,0.159965701729747,0.538788976841161
"ENSG00000273749.4",3488.28855774402,-0.190938261786127,0.13588244834435,-1.40517236856268,0.159970028557606,0.538788976841161
"ENSG00000116544.11",16.9004269775187,0.386484742542673,0.275054245256505,1.40512189580005,0.159985034154426,0.538788976841161
"ENSG00000253955.1",15.5491321319584,-0.365956615903129,0.260457420080994,-1.40505352387092,0.16000536288651,0.538788976841161
"ENSG00000172830.12",1149.89899340923,0.154290515945114,0.109828252665469,1.40483447747342,0.160070504162944,0.538881940543023
"ENSG00000158615.8",3737.35110508793,-0.197697424173058,0.140743649558792,-1.4046631929242,0.16012145571429,0.538881940543023
"ENSG00000197603.13",356.330877376649,-0.193345154411618,0.13764952137863,-1.40461915504804,0.160134557523382,0.538881940543023
"ENSG00000176390.11",338.13605686567,0.17192222541072,0.122400439909681,1.40458829672166,0.160143738737444,0.538881940543023
"ENSG00000154781.15",674.463473985149,0.130423579488764,0.0928557699346446,1.40458239246264,0.16014549546478,0.538881940543023
